;new_catwgory;new_original_name;new_name1;new_group_flat1;new_group_huge1;new_group_det1
101;dfeff7b612496042562c8449b8ceaadb;3a4bcd7316cc5d522ba81159cf4e45f0;3a4bcd7316cc5d522ba81159cf4e45f0;2a4ad1d2025efbb7729e215dd99e09f8;5091c02ef920fb166cc359dbdfc789fc;3a4bcd7316cc5d522ba81159cf4e45f0
102;dfeff7b612496042562c8449b8ceaadb;b14c98a2882f49afdbb1b6a0fae8cb28;b14c98a2882f49afdbb1b6a0fae8cb28;2a4ad1d2025efbb7729e215dd99e09f8;5091c02ef920fb166cc359dbdfc789fc;b14c98a2882f49afdbb1b6a0fae8cb28
103;dfeff7b612496042562c8449b8ceaadb;5a38f9df0cb3b099e00118ade98db880;5a38f9df0cb3b099e00118ade98db880;2a4ad1d2025efbb7729e215dd99e09f8;5091c02ef920fb166cc359dbdfc789fc;5a38f9df0cb3b099e00118ade98db880
104;c107d0521f439b97560f780f3fcf8bce;530d7eadd72b03f9de4afd062cffc799;c107d0521f439b97560f780f3fcf8bce;38d20d01485a6960615cd122f50ba282;f73288e521d52b7b2bcbefefaa6f4c8a;c107d0521f439b97560f780f3fcf8bce
105;c107d0521f439b97560f780f3fcf8bce;ac4a2b8d3807d231946f76c32442240f;c107d0521f439b97560f780f3fcf8bce;38d20d01485a6960615cd122f50ba282;f73288e521d52b7b2bcbefefaa6f4c8a;c107d0521f439b97560f780f3fcf8bce
106;dfeff7b612496042562c8449b8ceaadb;04188c2b34ee2911b9db13e858836e00;04188c2b34ee2911b9db13e858836e00;38d20d01485a6960615cd122f50ba282;f73288e521d52b7b2bcbefefaa6f4c8a;f73288e521d52b7b2bcbefefaa6f4c8a
107;c9b0161d2abaefca0b7674c09c497962;dcd7d8d0344a792d5de0faedb8389070;c9b0161d2abaefca0b7674c09c497962;63888f77e22dd8c55fab86846f90033b;9e3713625df4b9dfa16ff07cca62cb49;c9b0161d2abaefca0b7674c09c497962
108;c9b0161d2abaefca0b7674c09c497962;77769cee37eeb81f24eb1fa20fde05d8;c9b0161d2abaefca0b7674c09c497962;63888f77e22dd8c55fab86846f90033b;9e3713625df4b9dfa16ff07cca62cb49;c9b0161d2abaefca0b7674c09c497962
109;c9b0161d2abaefca0b7674c09c497962;1d776384f1aae769ef5342033bca41cc;c9b0161d2abaefca0b7674c09c497962;63888f77e22dd8c55fab86846f90033b;9e3713625df4b9dfa16ff07cca62cb49;c9b0161d2abaefca0b7674c09c497962
110;c9b0161d2abaefca0b7674c09c497962;1e4f8aff2b6328416042e2eb6a4d516b;c9b0161d2abaefca0b7674c09c497962;63888f77e22dd8c55fab86846f90033b;9e3713625df4b9dfa16ff07cca62cb49;c9b0161d2abaefca0b7674c09c497962
111;c9b0161d2abaefca0b7674c09c497962;257802bc4b72a41b7612a87d5e07b091;c9b0161d2abaefca0b7674c09c497962;63888f77e22dd8c55fab86846f90033b;9e3713625df4b9dfa16ff07cca62cb49;c9b0161d2abaefca0b7674c09c497962
112;c9b0161d2abaefca0b7674c09c497962;d9c36371497ec514f373ba225ffee4bc;c9b0161d2abaefca0b7674c09c497962;63888f77e22dd8c55fab86846f90033b;9e3713625df4b9dfa16ff07cca62cb49;c9b0161d2abaefca0b7674c09c497962
113;dfeff7b612496042562c8449b8ceaadb;7c006195f118ebbfa6caf6d10e6feab5;7c006195f118ebbfa6caf6d10e6feab5;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
114;dfeff7b612496042562c8449b8ceaadb;9495868b107af6c61d2f49fd6dcae91a;9495868b107af6c61d2f49fd6dcae91a;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
115;dfeff7b612496042562c8449b8ceaadb;6096b81783d89f279cdeb6f0bcd06925;6096b81783d89f279cdeb6f0bcd06925;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
116;dfeff7b612496042562c8449b8ceaadb;62b198f2476c39f44fb96e068f27e0d2;62b198f2476c39f44fb96e068f27e0d2;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
117;dfeff7b612496042562c8449b8ceaadb;d6ef41a588eeac652638385997acf32c;d6ef41a588eeac652638385997acf32c;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
118;dfeff7b612496042562c8449b8ceaadb;02266a189916b887feacf9ee6e90fad8;02266a189916b887feacf9ee6e90fad8;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
119;dfeff7b612496042562c8449b8ceaadb;7077a894b46fa2b192c9b6077a11669d;7077a894b46fa2b192c9b6077a11669d;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
120;dfeff7b612496042562c8449b8ceaadb;4c1aab0e6a890b8c193a9cfdb69ba9ac;4c1aab0e6a890b8c193a9cfdb69ba9ac;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
121;dfeff7b612496042562c8449b8ceaadb;f9131d693b0000e99f1d216bd7445fb1;f9131d693b0000e99f1d216bd7445fb1;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
122;dfeff7b612496042562c8449b8ceaadb;0d26837db2982f62f1a058cb98ea01e3;0d26837db2982f62f1a058cb98ea01e3;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
123;dfeff7b612496042562c8449b8ceaadb;8de479d4e9a245d9e4fa6cd8ddf2d132;8de479d4e9a245d9e4fa6cd8ddf2d132;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
124;30ededf8afce87918ab8dc2c710e884b;b9739f7d085ff3d9065eeafd80d4a715;30ededf8afce87918ab8dc2c710e884b;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
125;30ededf8afce87918ab8dc2c710e884b;81a78f9cce97d8d1add25f7efd4ea218;30ededf8afce87918ab8dc2c710e884b;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
126;30ededf8afce87918ab8dc2c710e884b;693a0de654258b7f68468c51a59fc7e7;30ededf8afce87918ab8dc2c710e884b;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
127;30ededf8afce87918ab8dc2c710e884b;30649f59a52ea908d659074d700298f8;30ededf8afce87918ab8dc2c710e884b;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
128;30ededf8afce87918ab8dc2c710e884b;e65f844f4cc74caad740f7b615b09412;30ededf8afce87918ab8dc2c710e884b;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
129;dfeff7b612496042562c8449b8ceaadb;9d35559b39be75e6d54be083acc11b0f;9d35559b39be75e6d54be083acc11b0f;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
130;2837a02673534af7ac47db15519570de;b46d40fedd100bc79dc112d47a902c20;2837a02673534af7ac47db15519570de;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
131;2837a02673534af7ac47db15519570de;531320779180d8b262602cb2a21a1b4d;2837a02673534af7ac47db15519570de;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
132;2837a02673534af7ac47db15519570de;b69e019fef4d33000a1b30e3c451d393;2837a02673534af7ac47db15519570de;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
133;dfeff7b612496042562c8449b8ceaadb;75a1079021c2aac71f726f3c2ca13b1c;75a1079021c2aac71f726f3c2ca13b1c;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
134;dfeff7b612496042562c8449b8ceaadb;83ee074137ec8af6e4730605e650d551;83ee074137ec8af6e4730605e650d551;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
135;dfeff7b612496042562c8449b8ceaadb;de1a40b01ada0ac0294534aa1edefa88;de1a40b01ada0ac0294534aa1edefa88;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
136;dfeff7b612496042562c8449b8ceaadb;01d34aecf552c687b340ce2e48e771c5;01d34aecf552c687b340ce2e48e771c5;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
137;dfeff7b612496042562c8449b8ceaadb;329d89e595f75d259667c31688974c20;329d89e595f75d259667c31688974c20;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
138;dfeff7b612496042562c8449b8ceaadb;fc44da20143fd7630d631e68dcab8260;fc44da20143fd7630d631e68dcab8260;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
139;dfeff7b612496042562c8449b8ceaadb;f9ad5293b86425ededa6718108fb46af;f9ad5293b86425ededa6718108fb46af;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
140;dfeff7b612496042562c8449b8ceaadb;babf04c30e86a87509b3a629d5cb62b8;babf04c30e86a87509b3a629d5cb62b8;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
141;dfeff7b612496042562c8449b8ceaadb;2a3e7035ba89cbfd80717007971bcf02;2a3e7035ba89cbfd80717007971bcf02;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
142;dfeff7b612496042562c8449b8ceaadb;c066fa65707d51b1d99c4f8f226519bd;c066fa65707d51b1d99c4f8f226519bd;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
143;dfeff7b612496042562c8449b8ceaadb;9917a3439c7f1cee5ecaa6b0ac32024c;9917a3439c7f1cee5ecaa6b0ac32024c;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
144;dfeff7b612496042562c8449b8ceaadb;27d1a3dae42ca518f540ef0611b5285f;27d1a3dae42ca518f540ef0611b5285f;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
145;dfeff7b612496042562c8449b8ceaadb;34fc25c28a7f9c091572743004afac45;34fc25c28a7f9c091572743004afac45;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
146;dfeff7b612496042562c8449b8ceaadb;8ef42a933fb563726c516e13a20f59e8;8ef42a933fb563726c516e13a20f59e8;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
147;dfeff7b612496042562c8449b8ceaadb;7ee981038927948b0c47b1158932cc3b;7ee981038927948b0c47b1158932cc3b;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
148;dfeff7b612496042562c8449b8ceaadb;9fa38898c1779d7374e3688ac2761ffe;9fa38898c1779d7374e3688ac2761ffe;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
149;dfeff7b612496042562c8449b8ceaadb;bd5ba660fa568daa93a2b489de57c3aa;bd5ba660fa568daa93a2b489de57c3aa;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
150;dfeff7b612496042562c8449b8ceaadb;82faf7cd97980207b768b8a89e5f1b9d;82faf7cd97980207b768b8a89e5f1b9d;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
151;dfeff7b612496042562c8449b8ceaadb;99956d54c7f51785d2d3bd597d61ff3c;99956d54c7f51785d2d3bd597d61ff3c;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
152;dfeff7b612496042562c8449b8ceaadb;75c865fcd66774294a87c18e19850cd0;75c865fcd66774294a87c18e19850cd0;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
153;dfeff7b612496042562c8449b8ceaadb;5d56e813b7dd9ddf573114adce393b04;5d56e813b7dd9ddf573114adce393b04;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
154;dfeff7b612496042562c8449b8ceaadb;9fa77e9dc0ff5f27a8770a7435731960;9fa77e9dc0ff5f27a8770a7435731960;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
155;dfeff7b612496042562c8449b8ceaadb;e66fec4b60fb7f0e57fc629969ce7564;e66fec4b60fb7f0e57fc629969ce7564;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
156;dfeff7b612496042562c8449b8ceaadb;ce6a0eec165fa4d9f2e98728d6af96c2;ce6a0eec165fa4d9f2e98728d6af96c2;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
157;dfeff7b612496042562c8449b8ceaadb;d92878752dcaa5e809a07b31b8a801da;d92878752dcaa5e809a07b31b8a801da;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
158;dfeff7b612496042562c8449b8ceaadb;229e0caf2bff396b6643e855e479304a;229e0caf2bff396b6643e855e479304a;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
159;dfeff7b612496042562c8449b8ceaadb;7baa4622a440577868f00593b3f8fe65;7baa4622a440577868f00593b3f8fe65;f92ef17cc40d349128ad31e2f47d96b1;3a1647416bee5cc18c1f859eacde904f;3a1647416bee5cc18c1f859eacde904f
160;710a3e8b7629216c91b4b41f3b9ae07e;6b649166b25f5b014fba43ec318fe0e2;710a3e8b7629216c91b4b41f3b9ae07e;49c664fe1f0c49d99a9dd04ef2ad286f;22573c3c8048fe1f9404ee421f0ea1b8;710a3e8b7629216c91b4b41f3b9ae07e
161;710a3e8b7629216c91b4b41f3b9ae07e;ed9b81aac4980448b207259285eae1c0;710a3e8b7629216c91b4b41f3b9ae07e;49c664fe1f0c49d99a9dd04ef2ad286f;22573c3c8048fe1f9404ee421f0ea1b8;710a3e8b7629216c91b4b41f3b9ae07e
162;710a3e8b7629216c91b4b41f3b9ae07e;c6abe22700189ef73843075118f2119f;710a3e8b7629216c91b4b41f3b9ae07e;49c664fe1f0c49d99a9dd04ef2ad286f;22573c3c8048fe1f9404ee421f0ea1b8;710a3e8b7629216c91b4b41f3b9ae07e
163;710a3e8b7629216c91b4b41f3b9ae07e;e6e8b86c948655a6267cd3487ead3a93;710a3e8b7629216c91b4b41f3b9ae07e;49c664fe1f0c49d99a9dd04ef2ad286f;22573c3c8048fe1f9404ee421f0ea1b8;710a3e8b7629216c91b4b41f3b9ae07e
164;394e78c92f8f7d78eaa20ac34c81eb76;4f9816b5e00b37728915b13c0e300535;394e78c92f8f7d78eaa20ac34c81eb76;a58bddd03c45a3723316341d9bfb30da;877be4052e67bf5dc220341f60f41971;394e78c92f8f7d78eaa20ac34c81eb76
165;394e78c92f8f7d78eaa20ac34c81eb76;e6e652edd4c9e4e180481046760a1704;394e78c92f8f7d78eaa20ac34c81eb76;a58bddd03c45a3723316341d9bfb30da;877be4052e67bf5dc220341f60f41971;394e78c92f8f7d78eaa20ac34c81eb76
166;394e78c92f8f7d78eaa20ac34c81eb76;bbff5d91596bdfb2893e6f9ad9795c8d;394e78c92f8f7d78eaa20ac34c81eb76;a58bddd03c45a3723316341d9bfb30da;877be4052e67bf5dc220341f60f41971;394e78c92f8f7d78eaa20ac34c81eb76
167;394e78c92f8f7d78eaa20ac34c81eb76;e5623feca1482e6b96eea98a104b88b1;394e78c92f8f7d78eaa20ac34c81eb76;a58bddd03c45a3723316341d9bfb30da;877be4052e67bf5dc220341f60f41971;394e78c92f8f7d78eaa20ac34c81eb76
168;394e78c92f8f7d78eaa20ac34c81eb76;64c67b557512dc5f7b5fac355d9b921d;394e78c92f8f7d78eaa20ac34c81eb76;a58bddd03c45a3723316341d9bfb30da;877be4052e67bf5dc220341f60f41971;394e78c92f8f7d78eaa20ac34c81eb76
169;dfeff7b612496042562c8449b8ceaadb;7331a29dd5c73436d8a560b178f9320f;7331a29dd5c73436d8a560b178f9320f;a58bddd03c45a3723316341d9bfb30da;877be4052e67bf5dc220341f60f41971;394e78c92f8f7d78eaa20ac34c81eb76
170;dfeff7b612496042562c8449b8ceaadb;59f94ea116847aedbfa396846249828f;59f94ea116847aedbfa396846249828f;a58bddd03c45a3723316341d9bfb30da;877be4052e67bf5dc220341f60f41971;394e78c92f8f7d78eaa20ac34c81eb76
171;939952da078714a84f1ba743d9d75031;cafef64a46d2af3dd3ab910dde88ba4a;939952da078714a84f1ba743d9d75031;29cd0ae30ea930e732ad6040d1843919;40abd1e69dae24c8ccefce0139bb8789;939952da078714a84f1ba743d9d75031
172;939952da078714a84f1ba743d9d75031;2b32b1dd19d8c08d3d3c13ccdc5a6129;939952da078714a84f1ba743d9d75031;29cd0ae30ea930e732ad6040d1843919;40abd1e69dae24c8ccefce0139bb8789;939952da078714a84f1ba743d9d75031
173;939952da078714a84f1ba743d9d75031;7cc323e506dcab6c7eba88343222b47f;939952da078714a84f1ba743d9d75031;29cd0ae30ea930e732ad6040d1843919;40abd1e69dae24c8ccefce0139bb8789;939952da078714a84f1ba743d9d75031
174;d45401dd4a3b6b4cf0febd453eb3288d;f69a891246a8cbbafd74ea8b825b4ae4;d45401dd4a3b6b4cf0febd453eb3288d;1e10a3c4f4ec81d17de66dfd62bf92d5;e0f7f4bf8c80c6053dccca6ba754cfeb;d45401dd4a3b6b4cf0febd453eb3288d
175;d45401dd4a3b6b4cf0febd453eb3288d;e4a092134903108a323d900d05db1bc7;d45401dd4a3b6b4cf0febd453eb3288d;1e10a3c4f4ec81d17de66dfd62bf92d5;e0f7f4bf8c80c6053dccca6ba754cfeb;d45401dd4a3b6b4cf0febd453eb3288d
176;d45401dd4a3b6b4cf0febd453eb3288d;2413c50d921442c995cc64f08ab19622;d45401dd4a3b6b4cf0febd453eb3288d;1e10a3c4f4ec81d17de66dfd62bf92d5;e0f7f4bf8c80c6053dccca6ba754cfeb;d45401dd4a3b6b4cf0febd453eb3288d
177;d45401dd4a3b6b4cf0febd453eb3288d;de8d1fbd9af2fe7711ec5369964ad7fe;d45401dd4a3b6b4cf0febd453eb3288d;1e10a3c4f4ec81d17de66dfd62bf92d5;e0f7f4bf8c80c6053dccca6ba754cfeb;d45401dd4a3b6b4cf0febd453eb3288d
178;d45401dd4a3b6b4cf0febd453eb3288d;a546a4d2e142dcd5cc8678be20d0c504;d45401dd4a3b6b4cf0febd453eb3288d;1e10a3c4f4ec81d17de66dfd62bf92d5;e0f7f4bf8c80c6053dccca6ba754cfeb;d45401dd4a3b6b4cf0febd453eb3288d
179;d45401dd4a3b6b4cf0febd453eb3288d;c17ce76d12ef949b3a7363be0a22a457;d45401dd4a3b6b4cf0febd453eb3288d;1e10a3c4f4ec81d17de66dfd62bf92d5;e0f7f4bf8c80c6053dccca6ba754cfeb;d45401dd4a3b6b4cf0febd453eb3288d
180;d45401dd4a3b6b4cf0febd453eb3288d;97b08aacf759b753afb01add1e22f231;d45401dd4a3b6b4cf0febd453eb3288d;1e10a3c4f4ec81d17de66dfd62bf92d5;e0f7f4bf8c80c6053dccca6ba754cfeb;d45401dd4a3b6b4cf0febd453eb3288d
181;dfeff7b612496042562c8449b8ceaadb;d3458887d50b1f2637b6aef3b3f38df5;d3458887d50b1f2637b6aef3b3f38df5;1e10a3c4f4ec81d17de66dfd62bf92d5;e0f7f4bf8c80c6053dccca6ba754cfeb;d45401dd4a3b6b4cf0febd453eb3288d
182;12b4f1998b752277c7688c8efba70580;6298fcc411e557464893ea5e17defe1b;12b4f1998b752277c7688c8efba70580;ac5a2389a72a3965b42049902bedc311;3a7d1cf77e8ac0350dfcb72171bf6985;12b4f1998b752277c7688c8efba70580
183;12b4f1998b752277c7688c8efba70580;5bb65d03e5f5e5822ce9dcd788a9ebe1;12b4f1998b752277c7688c8efba70580;ac5a2389a72a3965b42049902bedc311;3a7d1cf77e8ac0350dfcb72171bf6985;12b4f1998b752277c7688c8efba70580
184;12b4f1998b752277c7688c8efba70580;d5e3a8f95f2ba7ba304047f8d204bb56;12b4f1998b752277c7688c8efba70580;ac5a2389a72a3965b42049902bedc311;3a7d1cf77e8ac0350dfcb72171bf6985;12b4f1998b752277c7688c8efba70580
185;e0d8b53bcbbf8e976fbbc7db8374ef17;e3a1870977c9537c6ee9f61abb240caf;e0d8b53bcbbf8e976fbbc7db8374ef17;49627a7aeeeca073dd4fd931622673e9;175cdc45eb3141d5cc4f241eb96914c5;e0d8b53bcbbf8e976fbbc7db8374ef17
186;e0d8b53bcbbf8e976fbbc7db8374ef17;89b7572dc5118cbc7bf685da731f9a97;e0d8b53bcbbf8e976fbbc7db8374ef17;49627a7aeeeca073dd4fd931622673e9;175cdc45eb3141d5cc4f241eb96914c5;e0d8b53bcbbf8e976fbbc7db8374ef17
